origin,destination,scenario,delta,gru_ms,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,fw_lat_ms,n_replannings,red_vs_b1,red_vs_b2,red_vs_b3,red_vs_b4,framework_tt_s,b1_dijkstra_tt_s,b2_static_astar_tt_s,b3_reactive_astar_tt_s,b4_oracle_tt_s,framework_lat_ms,framework_n_replannings,gru_inference_ms,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct
50,23,peak_hour,0.1,71.17719999223482,483.8661782731786,483.46693633994056,483.8661782731786,482.6962663353816,482.6962663353816,1.3441999908536673,0,0.24178419371491877,0.15940490375479774,0.24178419371491877,0.0,482.6962663353816,483.8661782731786,483.46693633994056,483.8661782731786,482.6962663353816,1.3441999908536673,0,71.17719999223482,0.24178419371491877,0.15940490375479774,0.24178419371491877,0.0
50,23,peak_hour,0.15,71.17719999223482,483.8661782731786,483.46693633994056,483.8661782731786,482.6962663353816,482.6962663353816,1.3209000026108697,0,0.24178419371491877,0.15940490375479774,0.24178419371491877,0.0,482.6962663353816,483.8661782731786,483.46693633994056,483.8661782731786,482.6962663353816,1.3209000026108697,0,71.17719999223482,0.24178419371491877,0.15940490375479774,0.24178419371491877,0.0
50,23,peak_hour,0.2,71.17719999223482,483.8661782731786,483.46693633994056,483.8661782731786,482.6962663353816,482.6962663353816,1.375400010147132,0,0.24178419371491877,0.15940490375479774,0.24178419371491877,0.0,482.6962663353816,483.8661782731786,483.46693633994056,483.8661782731786,482.6962663353816,1.375400010147132,0,71.17719999223482,0.24178419371491877,0.15940490375479774,0.24178419371491877,0.0
16,158,peak_hour,0.05,78.07999999204185,472.2715332075163,529.9296353664614,472.2715332075163,472.2715332075163,472.2715332075163,0.3980999899795279,0,0.0,10.8803317102794,0.0,0.0,472.2715332075163,472.2715332075163,529.9296353664614,472.2715332075163,472.2715332075163,0.3980999899795279,0,78.07999999204185,0.0,10.8803317102794,0.0,0.0
16,158,peak_hour,0.1,78.07999999204185,472.2715332075163,529.9296353664614,472.2715332075163,472.2715332075163,472.2715332075163,0.4026000096928328,0,0.0,10.8803317102794,0.0,0.0,472.2715332075163,472.2715332075163,529.9296353664614,472.2715332075163,472.2715332075163,0.4026000096928328,0,78.07999999204185,0.0,10.8803317102794,0.0,0.0
16,158,peak_hour,0.15,78.07999999204185,472.2715332075163,529.9296353664614,472.2715332075163,472.2715332075163,472.2715332075163,0.4107000131625682,0,0.0,10.8803317102794,0.0,0.0,472.2715332075163,472.2715332075163,529.9296353664614,472.2715332075163,472.2715332075163,0.4107000131625682,0,78.07999999204185,0.0,10.8803317102794,0.0,0.0
16,158,peak_hour,0.2,78.07999999204185,472.2715332075163,529.9296353664614,472.2715332075163,472.2715332075163,472.2715332075163,0.43899999582208693,0,0.0,10.8803317102794,0.0,0.0,472.2715332075163,472.2715332075163,529.9296353664614,472.2715332075163,472.2715332075163,0.43899999582208693,0,78.07999999204185,0.0,10.8803317102794,0.0,0.0
189,60,peak_hour,0.05,67.99899999168701,567.572640673436,531.9936554763992,567.572640673436,531.9936554763992,618.5727286497721,0.2482999989297241,1,-8.985649469612117,-16.274455960539886,-8.985649469612117,-16.274455960539886,618.5727286497721,567.572640673436,531.9936554763992,567.572640673436,531.9936554763992,0.2482999989297241,1,67.99899999168701,-8.985649469612117,-16.274455960539886,-8.985649469612117,-16.274455960539886
189,60,peak_hour,0.1,67.99899999168701,567.572640673436,531.9936554763992,567.572640673436,531.9936554763992,618.5727286497721,0.264899994363077,1,-8.985649469612117,-16.274455960539886,-8.985649469612117,-16.274455960539886,618.5727286497721,567.572640673436,531.9936554763992,567.572640673436,531.9936554763992,0.264899994363077,1,67.99899999168701,-8.985649469612117,-16.274455960539886,-8.985649469612117,-16.274455960539886
189,60,peak_hour,0.15,67.99899999168701,567.572640673436,531.9936554763992,567.572640673436,531.9936554763992,618.5727286497721,0.2847500072675757,1,-8.985649469612117,-16.274455960539886,-8.985649469612117,-16.274455960539886,618.5727286497721,567.572640673436,531.9936554763992,567.572640673436,531.9936554763992,0.2847500072675757,1,67.99899999168701,-8.985649469612117,-16.274455960539886,-8.985649469612117,-16.274455960539886
189,60,peak_hour,0.2,67.99899999168701,567.572640673436,531.9936554763992,567.572640673436,531.9936554763992,618.5727286497721,0.27579999732552096,1,-8.985649469612117,-16.274455960539886,-8.985649469612117,-16.274455960539886,618.5727286497721,567.572640673436,531.9936554763992,567.572640673436,531.9936554763992,0.27579999732552096,1,67.99899999168701,-8.985649469612117,-16.274455960539886,-8.985649469612117,-16.274455960539886
104,162,peak_hour,0.05,77.67400000011548,508.0161307416689,649.7995746992185,508.0161307416689,508.0161307416689,508.0161307416689,0.4921999934595078,0,0.0,21.819565521134546,0.0,0.0,508.0161307416689,508.0161307416689,649.7995746992185,508.0161307416689,508.0161307416689,0.4921999934595078,0,77.67400000011548,0.0,21.819565521134546,0.0,0.0
104,162,peak_hour,0.1,77.67400000011548,508.0161307416689,649.7995746992185,508.0161307416689,508.0161307416689,508.0161307416689,0.4844999930355698,0,0.0,21.819565521134546,0.0,0.0,508.0161307416689,508.0161307416689,649.7995746992185,508.0161307416689,508.0161307416689,0.4844999930355698,0,77.67400000011548,0.0,21.819565521134546,0.0,0.0
104,162,peak_hour,0.15,77.67400000011548,508.0161307416689,649.7995746992185,508.0161307416689,508.0161307416689,508.0161307416689,0.5161000008229166,0,0.0,21.819565521134546,0.0,0.0,508.0161307416689,508.0161307416689,649.7995746992185,508.0161307416689,508.0161307416689,0.5161000008229166,0,77.67400000011548,0.0,21.819565521134546,0.0,0.0
104,162,peak_hour,0.2,77.67400000011548,508.0161307416689,649.7995746992185,508.0161307416689,508.0161307416689,508.0161307416689,0.5796999903395772,0,0.0,21.819565521134546,0.0,0.0,508.0161307416689,508.0161307416689,649.7995746992185,508.0161307416689,508.0161307416689,0.5796999903395772,0,77.67400000011548,0.0,21.819565521134546,0.0,0.0
86,168,peak_hour,0.05,84.850599989295,473.25824966346664,488.1946205949128,473.25824966346664,539.0706357891231,541.694212469066,0.3015999973285943,0,-14.460595848939573,-10.958660668763349,-14.460595848939573,-0.48668514026966286,541.694212469066,473.25824966346664,488.1946205949128,473.25824966346664,539.0706357891231,0.3015999973285943,0,84.850599989295,-14.460595848939573,-10.958660668763349,-14.460595848939573,-0.48668514026966286
86,168,peak_hour,0.1,84.850599989295,473.25824966346664,488.1946205949128,473.25824966346664,539.0706357891231,541.694212469066,1.2750999885611236,0,-14.460595848939573,-10.958660668763349,-14.460595848939573,-0.48668514026966286,541.694212469066,473.25824966346664,488.1946205949128,473.25824966346664,539.0706357891231,1.2750999885611236,0,84.850599989295,-14.460595848939573,-10.958660668763349,-14.460595848939573,-0.48668514026966286
86,168,peak_hour,0.15,84.850599989295,473.25824966346664,488.1946205949128,473.25824966346664,539.0706357891231,541.694212469066,0.37779999547638,0,-14.460595848939573,-10.958660668763349,-14.460595848939573,-0.48668514026966286,541.694212469066,473.25824966346664,488.1946205949128,473.25824966346664,539.0706357891231,0.37779999547638,0,84.850599989295,-14.460595848939573,-10.958660668763349,-14.460595848939573,-0.48668514026966286
